ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Frecuencia de mantenimiento correctivo,ID_Registro,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Mes,Horas_Operativas_mean,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision
2572,56,2020-04-17 03:00:00,Correctivo,1068.16,30,Planta Oeste,11,2447,107.94,4.35,95344.0,2020-04,95344.0,Motor,Siemens,Z300,3066.0,3578
2573,146,2020-04-17 04:00:00,Correctivo,6115.02,26,Planta Sur,12,3441,120.58,4.68,87465.0,2020-05,87465.0,Generador,Siemens,Y200,1825.0,5485
2574,59,2020-04-17 05:00:00,Preventivo,9460.89,36,Planta Sur,5,2527,142.45,2.9,647.0,2020-04,647.0,Compresor,Schneider,Z300,2725.0,7002
2575,161,2020-04-17 06:00:00,Correctivo,5115.78,22,Planta Sur,13,2450,67.42,2.86,51045.0,2020-04,31756.5,Motor,ABB,Z300,1706.0,4455
2576,483,2020-04-17 07:00:00,Correctivo,1954.01,23,Planta Oeste,10,2657,86.84,1.89,35426.0,2020-04,35426.0,Compresor,GE,M400,3598.0,8062
2577,345,2020-04-17 08:00:00,Correctivo,7316.37,37,Planta Este,9,2747,126.33,1.94,80748.0,2020-04,80748.0,Compresor,Schneider,Y200,3111.0,4591
2578,339,2020-04-17 09:00:00,Preventivo,8151.06,23,Planta Este,15,2172,124.54,0.97,46406.0,2020-03,46406.0,Generador,Schneider,Z300,694.0,2478
2579,473,2020-04-17 10:00:00,Correctivo,2756.42,25,Planta Sur,10,2525,141.37,1.81,51461.0,2020-04,51461.0,Generador,Siemens,Z300,1796.0,5181
2580,444,2020-04-17 11:00:00,Preventivo,3862.94,19,Planta Sur,6,2259,71.17,2.55,29567.0,2020-04,29567.0,Compresor,Siemens,X100,7938.125,6451
2581,457,2020-04-17 12:00:00,Correctivo,5730.37,38,Planta Oeste,15,1737,145.01,4.47,6894.0,2020-03,6894.0,Compresor,ABB,X100,-100.0,3496
2582,454,2020-04-17 13:00:00,Correctivo,3698.09,21,Planta Sur,12,2089,148.17,4.57,53019.0,2020-03,71584.0,Transformador,GE,Y200,1961.0,2754
2583,139,2020-04-17 14:00:00,Preventivo,1671.21,14,Planta Sur,7,2322,149.7,2.05,44574.0,2020-04,29088.33333333333,Compresor,Siemens,Y200,2683.0,2185
2584,12,2020-04-17 15:00:00,Preventivo,6986.3,47,Planta Norte,11,2829,105.57,4.48,7932.0,2020-04,7932.0,Motor,Siemens,Z300,4733.0,3301
2585,343,2020-04-17 16:00:00,Correctivo,7479.93,20,Planta Este,13,2526,146.95,3.86,81326.0,2020-04,70734.0,Motor,Schneider,M400,711.0,7136
2586,27,2020-04-17 17:00:00,Correctivo,1889.47,35,Planta Sur,9,2513,148.81,2.99,10373.0,2020-04,8070.0,Compresor,Siemens,M400,314.0,6739
2587,90,2020-04-17 18:00:00,Correctivo,9156.38,2,Planta Sur,14,3131,90.79,3.1,59493.0,2020-05,44761.0,Transformador,Schneider,Z300,907.0,5243
2588,497,2020-04-17 19:00:00,Correctivo,4129.32,36,Planta Norte,13,2773,100.39,3.35,99846.0,2020-04,99846.0,Compresor,GE,M400,3296.0,8256
2589,375,2020-04-17 20:00:00,Correctivo,1499.71,37,Planta Oeste,13,2938,89.27,3.62,38389.0,2020-05,41618.333333333336,Compresor,Siemens,M400,4748.0,4649
2590,142,2020-04-17 21:00:00,Correctivo,7918.16,44,Planta Oeste,10,2247,86.38,4.25,716.0,2020-04,716.0,Compresor,GE,Y200,1652.0,8840
2591,302,2020-04-17 22:00:00,Preventivo,8472.13,36,Planta Este,13,2337,131.2,0.66,94539.0,2020-04,56525.5,Compresor,Schneider,X100,3323.0,9819
2592,264,2020-04-17 23:00:00,Preventivo,14988.43,3,Planta Este,14,2568,122.23,3.23,32252.0,2020-04,25147.5,Compresor,GE,M400,4624.0,4697
2593,145,2020-04-18 00:00:00,Preventivo,2538.55,47,Planta Oeste,11,2771,146.36,1.94,93639.0,2020-04,93639.0,Motor,Schneider,Z300,7938.125,8722
2594,236,2020-04-18 01:00:00,Preventivo,4249.08,31,Planta Este,15,2744,102.61,3.84,95774.0,2020-04,72135.0,Transformador,GE,Y200,100.0,7685
2595,196,2020-04-18 02:00:00,Correctivo,8595.58,6,Planta Oeste,13,2467,122.59,3.61,10217.0,2020-04,10217.0,Transformador,GE,Y200,3710.0,6636
2596,397,2020-04-18 03:00:00,Correctivo,718.51,31,Planta Este,8,3022,90.45,1.42,53803.0,2020-05,42957.5,Compresor,Siemens,Z300,2707.0,5146
2597,256,2020-04-18 04:00:00,Preventivo,7690.71,4,Planta Este,8,3140,58.86,2.89,31391.0,2020-05,70728.0,Compresor,ABB,Y200,4368.0,3221
2598,149,2020-04-18 05:00:00,Correctivo,7824.61,26,Planta Sur,11,2099,116.92,3.25,32024.0,2020-03,38578.333333333336,Generador,GE,Z300,4220.0,684
2599,347,2020-04-18 06:00:00,Preventivo,1007.56,38,Planta Este,16,2567,107.28,2.17,1744.0,2020-04,28445.0,Transformador,Siemens,X100,4948.0,6720
2600,18,2020-04-18 07:00:00,Correctivo,451.98,45,Planta Sur,11,2541,64.12,2.0,62808.0,2020-04,62808.0,Transformador,GE,Y200,4246.0,4516
2601,115,2020-04-18 08:00:00,Preventivo,202.8,7,Planta Este,10,2357,78.34,2.62,47633.0,2020-04,64902.0,Motor,Siemens,Y200,1491.0,7305
2602,313,2020-04-18 09:00:00,Preventivo,4562.88,18,Planta Norte,7,2690,128.95,1.31,9290.0,2020-04,9290.0,Transformador,Siemens,Y200,2934.0,6830
2603,84,2020-04-18 10:00:00,Preventivo,6889.5,25,Planta Sur,11,2384,143.42,3.61,56327.0,2020-04,43923.0,Motor,GE,X100,3637.0,1818
2604,67,2020-04-18 11:00:00,Preventivo,3279.4,46,Planta Oeste,12,2511,54.62,2.71,84972.0,2020-04,84972.0,Transformador,Siemens,Z300,385.0,3249
2605,472,2020-04-18 12:00:00,Correctivo,8527.74,33,Planta Sur,10,3128,96.02,3.6,4292.0,2020-05,40547.333333333336,Generador,ABB,Z300,4234.0,8912
2606,389,2020-04-18 13:00:00,Correctivo,2035.78,33,Planta Este,13,2489,70.02,0.41,45202.0,2020-04,37498.0,Generador,Schneider,Y200,2697.0,2593
2607,74,2020-04-18 14:00:00,Correctivo,4561.93,6,Planta Norte,9,2537,113.53,0.19,38737.0,2020-04,57104.0,Motor,Schneider,Y200,4409.0,1633
2608,410,2020-04-18 15:00:00,Preventivo,8145.18,3,Planta Norte,12,3101,120.26,3.49,97599.0,2020-05,61464.333333333336,Compresor,Siemens,Y200,4265.0,5663
2609,233,2020-04-18 16:00:00,Preventivo,7621.41,34,Planta Sur,15,2630,119.24,3.19,56494.0,2020-04,77946.0,Transformador,ABB,Z300,3373.0,4580
2610,33,2020-04-18 17:00:00,Preventivo,9298.91,45,Planta Este,12,2585,75.81,2.03,2293.0,2020-04,62374.0,Generador,ABB,M400,4720.0,3143
2611,343,2020-04-18 18:00:00,Correctivo,1489.99,36,Planta Norte,13,2526,146.95,3.86,81326.0,2020-04,70734.0,Motor,Schneider,M400,711.0,7136
2612,466,2020-04-18 19:00:00,Correctivo,9746.86,34,Planta Este,12,3070,61.21,3.38,10814.0,2020-05,55153.5,Generador,Siemens,M400,1164.0,3592
2613,437,2020-04-18 20:00:00,Correctivo,1024.36,11,Planta Sur,10,2472,99.66,2.81,79996.0,2020-04,50055.0,Generador,Schneider,M400,4432.0,2863
2614,416,2020-04-18 21:00:00,Preventivo,4217.31,34,Planta Oeste,13,2177,95.33,0.76,72896.0,2020-03,64474.5,Generador,Siemens,M400,1900.0,9643
2615,314,2020-04-18 22:00:00,Correctivo,7393.76,34,Planta Norte,11,2010,201.495,1.99,98985.0,2020-03,56698.0,Transformador,GE,Y200,3653.0,8467
2616,221,2020-04-18 23:00:00,Preventivo,7963.81,24,Planta Sur,13,1945,118.53,1.56,27110.0,2020-03,27110.0,Transformador,GE,X100,4406.0,1237
2617,213,2020-04-19 00:00:00,Preventivo,914.74,35,Planta Este,9,2805,112.58,3.84,90453.0,2020-04,64405.0,Generador,GE,Z300,623.0,800
2618,467,2020-04-19 01:00:00,Preventivo,8806.47,46,Planta Este,13,2641,120.27,3.02,94302.0,2020-04,94302.0,Compresor,GE,X100,-100.0,5794
2619,311,2020-04-19 02:00:00,Preventivo,4614.61,33,Planta Este,10,2483,85.95,0.6,27754.0,2020-04,27754.0,Generador,Siemens,X100,3549.0,9211
2620,107,2020-04-19 03:00:00,Preventivo,8489.35,11,Planta Este,13,2046,71.76,3.27,13152.0,2020-03,13152.0,Compresor,Siemens,M400,3056.0,9954
2621,254,2020-04-19 04:00:00,Correctivo,1533.7,25,Planta Norte,11,2609,140.71,0.68,26070.0,2020-04,52616.5,Generador,ABB,M400,2796.0,1717
2622,129,2020-04-19 05:00:00,Preventivo,8295.16,36,Planta Oeste,11,2530,127.66,0.99,60798.0,2020-04,70703.5,Compresor,GE,Z300,1789.0,7223
2623,410,2020-04-19 06:00:00,Preventivo,5488.59,37,Planta Oeste,12,3101,120.26,3.49,97599.0,2020-05,61464.333333333336,Compresor,Siemens,Y200,4265.0,5663
2624,116,2020-04-19 07:00:00,Preventivo,6877.77,11,Planta Oeste,9,2552,127.8,2.74,89544.0,2020-04,79535.5,Generador,ABB,Y200,731.0,3490
2625,89,2020-04-19 08:00:00,Preventivo,1796.32,16,Planta Norte,7,2612,122.1,1.3,26098.0,2020-04,11875.666666666666,Motor,ABB,M400,183.0,7833
2626,482,2020-04-19 09:00:00,Preventivo,9440.92,41,Planta Sur,13,2221,121.85,2.23,4627.0,2020-04,4627.0,Transformador,Siemens,Z300,855.0,3689
2627,348,2020-04-19 10:00:00,Preventivo,9885.46,13,Planta Norte,10,2956,57.86,3.32,92898.0,2020-05,92898.0,Motor,ABB,M400,1460.0,5716
2628,497,2020-04-19 11:00:00,Correctivo,104.85,38,Planta Este,13,2773,100.39,3.35,99846.0,2020-04,99846.0,Compresor,GE,M400,3296.0,8256
2629,434,2020-04-19 12:00:00,Correctivo,2499.5,5,Planta Sur,13,2028,69.37,3.08,59014.0,2020-03,47930.0,Motor,Schneider,Y200,503.0,9649
2630,479,2020-04-19 13:00:00,Preventivo,4081.98,43,Planta Sur,9,2623,105.04,0.52,21253.0,2020-04,39681.4,Generador,Schneider,Z300,2723.0,5136
2631,18,2020-04-19 14:00:00,Preventivo,4863.99,17,Planta Sur,11,2541,64.12,2.0,62808.0,2020-04,62808.0,Transformador,GE,Y200,4246.0,4516
2632,160,2020-04-19 15:00:00,Preventivo,2872.66,15,Planta Sur,13,2659,97.71,3.19,94278.0,2020-04,68113.0,Motor,GE,Z300,2945.0,3638
2633,203,2020-04-19 16:00:00,Correctivo,6613.64,28,Planta Este,8,2535,201.495,0.63,32988.0,2020-04,32988.0,Compresor,GE,X100,637.0,5843
2634,297,2020-04-19 17:00:00,Correctivo,3754.48,36,Planta Oeste,9,2988,85.91,4.78,54420.0,2020-05,54420.0,Transformador,GE,X100,3728.0,8016
2635,347,2020-04-19 18:00:00,Correctivo,9229.41,41,Planta Oeste,16,2567,107.28,2.17,1744.0,2020-04,28445.0,Transformador,Siemens,X100,4948.0,6720
2636,381,2020-04-19 19:00:00,Preventivo,510.56,39,Planta Este,9,3266,134.99,4.8,740.0,2020-05,740.0,Transformador,GE,Y200,2004.0,4024
2637,445,2020-04-19 20:00:00,Correctivo,5309.86,11,Planta Sur,12,2779,58.94,4.56,15631.0,2020-04,49713.333333333336,Transformador,ABB,Y200,2069.0,3105
2638,300,2020-04-19 21:00:00,Correctivo,1681.16,47,Planta Sur,11,1916,69.76,1.78,42243.0,2020-03,27889.0,Generador,GE,X100,2669.0,7561
2639,162,2020-04-19 22:00:00,Preventivo,2919.02,23,Planta Sur,10,2666,133.62,3.11,49410.0,2020-04,55584.66666666666,Motor,GE,X100,1599.0,8383
2640,1,2020-04-19 23:00:00,Preventivo,1541.37,22,Planta Sur,8,2650,57.43,3.02,38658.0,2020-04,28943.0,Compresor,Siemens,Z300,3429.0,7725
2641,310,2020-04-20 00:00:00,Correctivo,1522.25,16,Planta Norte,16,2653,55.86,1.14,93948.0,2020-04,93948.0,Transformador,GE,Z300,4980.0,6407
2642,288,2020-04-20 01:00:00,Correctivo,5963.66,26,Planta Este,11,2620,145.38,0.78,96878.0,2020-04,93844.0,Motor,Siemens,M400,4916.0,4906
2643,82,2020-04-20 02:00:00,Preventivo,6102.79,38,Planta Sur,12,2818,51.46,2.2,3098.0,2020-04,3098.0,Generador,ABB,X100,3786.0,9495
2644,181,2020-04-20 03:00:00,Preventivo,5076.43,9,Planta Sur,7,2839,138.92,3.05,12274.0,2020-04,12274.0,Transformador,ABB,M400,2769.0,8223
2645,447,2020-04-20 04:00:00,Preventivo,4327.11,12,Planta Sur,9,2250,79.87,4.44,91725.0,2020-04,91725.0,Transformador,Schneider,Z300,3504.0,7189
2646,207,2020-04-20 05:00:00,Preventivo,1290.33,4,Planta Sur,12,2608,134.62,1.98,8262.0,2020-04,8262.0,Motor,GE,X100,182.0,904
2647,468,2020-04-20 06:00:00,Correctivo,7492.59,10,Planta Este,10,2393,50.61,0.66,60715.0,2020-04,63882.5,Transformador,Siemens,X100,7938.125,3766
2648,346,2020-04-20 07:00:00,Preventivo,3427.95,9,Planta Sur,10,2368,93.81,2.37,10128.0,2020-04,48015.5,Transformador,Siemens,Y200,2072.0,1423
2649,234,2020-04-20 08:00:00,Preventivo,9559.64,38,Planta Sur,14,2844,58.38,4.52,60089.0,2020-04,69143.5,Generador,Schneider,X100,1526.0,6835
2650,409,2020-04-20 09:00:00,Preventivo,6433.54,34,Planta Oeste,7,2867,59.55,3.09,78106.0,2020-04,59969.0,Compresor,Siemens,Y200,1251.0,7645
2651,135,2020-04-20 10:00:00,Preventivo,2069.21,3,Planta Sur,17,2766,58.57,3.97,10648.0,2020-04,10648.0,Generador,Siemens,X100,1372.0,9739
2652,323,2020-04-20 11:00:00,Preventivo,4950.88,4,Planta Este,13,2474,51.64,4.08,49263.0,2020-04,49263.0,Transformador,ABB,Y200,2166.0,9505
2653,183,2020-04-20 12:00:00,Correctivo,3253.89,13,Planta Sur,14,1721,81.68,4.31,7806.0,2020-03,7806.0,Compresor,ABB,Y200,1426.0,6849
2654,87,2020-04-20 13:00:00,Preventivo,4780.77,13,Planta Oeste,12,2619,81.72,0.25,67884.0,2020-04,73218.5,Motor,ABB,M400,1407.0,6355
2655,472,2020-04-20 14:00:00,Preventivo,8108.35,7,Planta Este,10,3128,96.02,3.6,4292.0,2020-05,40547.333333333336,Generador,ABB,Z300,4234.0,8912
2656,490,2020-04-20 15:00:00,Correctivo,863.44,46,Planta Este,18,2503,69.85,2.27,57379.0,2020-04,61680.0,Transformador,Siemens,Y200,3247.0,6735
2657,25,2020-04-20 16:00:00,Preventivo,9741.43,45,Planta Este,16,2667,132.06,3.45,70685.0,2020-04,70685.0,Generador,GE,Y200,4854.0,2005
2658,176,2020-04-20 17:00:00,Preventivo,515.33,28,Planta Este,14,2516,100.6,1.52,93803.0,2020-04,93803.0,Motor,ABB,M400,425.0,9406
2659,416,2020-04-20 18:00:00,Correctivo,6732.67,46,Planta Este,13,3121,135.04,4.75,93553.0,2020-05,70945.0,Generador,Siemens,M400,1900.0,9643
2660,44,2020-04-20 19:00:00,Correctivo,2930.59,41,Planta Oeste,9,2754,69.97,4.12,41297.0,2020-04,33932.5,Generador,ABB,Z300,3083.0,7857
2661,267,2020-04-20 20:00:00,Preventivo,165.77,41,Planta Este,8,2430,118.81,4.43,53250.0,2020-04,53250.0,Compresor,GE,M400,2471.0,7099
2662,468,2020-04-20 21:00:00,Preventivo,4217.52,32,Planta Oeste,10,2393,50.61,0.66,60715.0,2020-04,63882.5,Transformador,Siemens,X100,7938.125,3766
2663,82,2020-04-20 22:00:00,Correctivo,7382.64,3,Planta Sur,12,2818,51.46,2.2,3098.0,2020-04,3098.0,Generador,ABB,X100,3786.0,9495
2664,295,2020-04-20 23:00:00,Preventivo,5425.12,12,Planta Este,8,2746,141.68,0.45,18889.0,2020-04,58476.0,Motor,ABB,Y200,1020.0,4170
2665,26,2020-04-21 00:00:00,Preventivo,5066.49,2,Planta Oeste,8,3047,121.61,4.79,14214.0,2020-05,42020.5,Generador,ABB,Z300,7938.125,3605
2666,72,2020-04-21 01:00:00,Preventivo,6077.38,1,Planta Este,7,2184,136.03,2.94,41329.0,2020-03,63645.4,Motor,Schneider,Y200,4521.0,1678
2667,167,2020-04-21 02:00:00,Correctivo,6806.33,33,Planta Este,10,2451,138.09,0.71,16192.0,2020-04,29019.5,Transformador,ABB,Z300,-100.0,9737
2668,469,2020-04-21 03:00:00,Preventivo,4140.71,45,Planta Norte,8,2523,127.26,1.77,91139.0,2020-04,51369.0,Compresor,GE,X100,998.0,692
2669,387,2020-04-21 04:00:00,Preventivo,3758.93,43,Planta Sur,11,2376,124.83,0.93,49164.0,2020-04,49164.0,Compresor,ABB,X100,1909.0,3043
2670,428,2020-04-21 05:00:00,Preventivo,7096.44,9,Planta Sur,8,2723,67.27,4.94,73482.0,2020-04,49421.5,Generador,Schneider,Y200,2895.0,3266
2671,71,2020-04-21 06:00:00,Correctivo,8883.48,14,Planta Oeste,12,2951,127.16,1.33,48518.0,2020-05,79856.75,Transformador,ABB,X100,2617.0,8191
2672,229,2020-04-21 07:00:00,Correctivo,6707.86,8,Planta Este,7,2614,60.09,4.2,28094.0,2020-04,56184.5,Generador,Schneider,M400,3905.0,4079
2673,295,2020-04-21 08:00:00,Preventivo,6662.12,36,Planta Este,8,2746,141.68,0.45,18889.0,2020-04,58476.0,Motor,ABB,Y200,1020.0,4170
2674,100,2020-04-21 09:00:00,Correctivo,8907.62,16,Planta Sur,15,2786,145.82,4.49,85314.0,2020-04,85314.0,Compresor,Siemens,X100,7938.125,3160
2675,383,2020-04-21 10:00:00,Preventivo,4666.8,8,Planta Sur,12,2859,133.24,2.46,8837.0,2020-04,8837.0,Generador,GE,Z300,1885.0,5439
2676,343,2020-04-21 11:00:00,Correctivo,9204.44,11,Planta Este,13,2526,146.95,3.86,81326.0,2020-04,70734.0,Motor,Schneider,M400,711.0,7136
2677,368,2020-04-21 12:00:00,Preventivo,1047.81,37,Planta Norte,15,2230,146.6,1.1,44465.0,2020-04,44465.0,Generador,Schneider,Y200,633.0,8203
2678,12,2020-04-21 13:00:00,Correctivo,7675.63,15,Planta Norte,11,2829,105.57,4.48,7932.0,2020-04,7932.0,Motor,Siemens,Z300,4733.0,3301
2679,342,2020-04-21 14:00:00,Correctivo,2743.89,14,Planta Sur,13,3045,113.12,3.87,571.0,2020-05,25853.0,Motor,GE,M400,4223.0,1741
2680,185,2020-04-21 15:00:00,Correctivo,3969.25,20,Planta Este,12,2717,77.41,3.61,25495.0,2020-04,49580.66666666666,Compresor,Schneider,Z300,215.0,3803
2681,304,2020-04-21 16:00:00,Preventivo,9107.13,47,Planta Oeste,9,2804,50.15,3.26,351.0,2020-04,351.0,Transformador,Siemens,Z300,976.0,7790
2682,256,2020-04-21 17:00:00,Correctivo,4045.78,16,Planta Oeste,8,3140,58.86,2.89,31391.0,2020-05,70728.0,Compresor,ABB,Y200,4368.0,3221
2683,481,2020-04-21 18:00:00,Preventivo,6390.75,12,Planta Oeste,7,2106,112.28,1.95,94318.0,2020-03,54267.0,Transformador,ABB,M400,1924.0,1963
2684,92,2020-04-21 19:00:00,Preventivo,1632.2,18,Planta Sur,7,2942,100.91,0.64,71252.0,2020-05,71252.0,Motor,GE,Z300,4579.0,8137
2685,197,2020-04-21 20:00:00,Correctivo,7968.84,28,Planta Norte,14,2425,108.33,2.49,29476.0,2020-04,29476.0,Compresor,GE,Z300,281.0,4236
2686,367,2020-04-21 21:00:00,Preventivo,4079.96,16,Planta Este,6,3028,75.26,4.7,38595.0,2020-05,33154.5,Compresor,Siemens,Z300,3893.0,4231
2687,237,2020-04-21 22:00:00,Correctivo,421.34,13,Planta Este,12,2632,58.65,3.84,61755.0,2020-04,51751.5,Transformador,Schneider,Z300,3479.0,3874
2688,153,2020-04-21 23:00:00,Correctivo,1194.33,8,Planta Este,12,2854,65.15,0.9,44403.0,2020-04,67286.5,Motor,GE,Z300,131.0,7942
2689,11,2020-04-22 00:00:00,Preventivo,9514.27,37,Planta Sur,11,2692,137.01,1.08,65365.0,2020-04,65365.0,Transformador,Schneider,M400,2374.0,2922
2690,115,2020-04-22 01:00:00,Preventivo,3780.01,43,Planta Sur,10,2357,78.34,2.62,47633.0,2020-04,64902.0,Motor,Siemens,Y200,1491.0,7305
2691,93,2020-04-22 02:00:00,Correctivo,1804.84,6,Planta Oeste,10,2819,93.64,1.25,71011.0,2020-04,59492.5,Generador,GE,M400,4624.0,1108
2692,180,2020-04-22 03:00:00,Correctivo,9303.4,16,Planta Este,14,2418,140.57,3.96,37210.0,2020-04,23803.0,Transformador,ABB,Y200,3385.0,8754
2693,427,2020-04-22 04:00:00,Preventivo,4607.49,36,Planta Norte,12,3355,81.16,2.41,78023.0,2020-05,78023.0,Motor,GE,X100,1549.0,8111
2694,183,2020-04-22 05:00:00,Correctivo,7775.92,23,Planta Norte,14,1721,81.68,4.31,7806.0,2020-03,7806.0,Compresor,ABB,Y200,1426.0,6849
2695,468,2020-04-22 06:00:00,Correctivo,5947.46,28,Planta Norte,10,2393,50.61,0.66,60715.0,2020-04,63882.5,Transformador,Siemens,X100,7938.125,3766
2696,99,2020-04-22 07:00:00,Correctivo,6033.54,31,Planta Norte,9,2989,122.28,2.38,59474.0,2020-05,46621.333333333336,Compresor,GE,Y200,4669.0,3477
2697,466,2020-04-22 08:00:00,Correctivo,4330.29,36,Planta Sur,12,3070,61.21,3.38,10814.0,2020-05,55153.5,Generador,Siemens,M400,1164.0,3592
2698,30,2020-04-22 09:00:00,Correctivo,4280.1,18,Planta Sur,10,2663,135.5,4.45,79763.0,2020-04,40349.0,Generador,GE,X100,248.0,865
2699,391,2020-04-22 10:00:00,Preventivo,6905.42,4,Planta Oeste,11,3682,104.14,0.9,59442.0,2020-06,40161.5,Motor,Schneider,Z300,396.0,5295
2700,399,2020-04-22 11:00:00,Correctivo,8825.45,23,Planta Norte,6,2621,76.13,2.82,13587.0,2020-04,15283.5,Transformador,Siemens,M400,1708.0,1141
2701,34,2020-04-22 12:00:00,Correctivo,3946.39,38,Planta Oeste,11,3009,146.0,2.22,14099.0,2020-05,8999.5,Compresor,GE,Y200,4056.0,6465
2702,332,2020-04-22 13:00:00,Preventivo,5215.9,11,Planta Este,4,2512,69.63,0.66,30628.0,2020-04,30219.0,Motor,GE,Z300,3977.0,6321
2703,329,2020-04-22 14:00:00,Correctivo,966.52,8,Planta Oeste,12,2403,126.93,0.21,66006.0,2020-04,66006.0,Compresor,Siemens,Y200,4276.0,6583
2704,57,2020-04-22 15:00:00,Correctivo,848.97,19,Planta Sur,7,2848,123.21,2.12,91945.0,2020-04,81950.0,Transformador,Schneider,Y200,4585.0,6931
2705,391,2020-04-22 16:00:00,Preventivo,6319.11,33,Planta Este,11,3682,104.14,0.9,59442.0,2020-06,40161.5,Motor,Schneider,Z300,396.0,5295
2706,149,2020-04-22 17:00:00,Correctivo,6949.6,12,Planta Oeste,11,2099,116.92,3.25,32024.0,2020-03,38578.333333333336,Generador,GE,Z300,4220.0,684
2707,395,2020-04-22 18:00:00,Correctivo,1095.34,38,Planta Sur,10,1684,126.66,3.81,99636.0,2020-03,51690.0,Compresor,Siemens,X100,3778.0,7104
2708,200,2020-04-22 19:00:00,Correctivo,1148.42,22,Planta Oeste,8,2214,92.77,3.55,92149.0,2020-04,92149.0,Compresor,Schneider,X100,3572.0,6291
2709,483,2020-04-22 20:00:00,Correctivo,3897.86,18,Planta Norte,10,2657,86.84,1.89,35426.0,2020-04,35426.0,Compresor,GE,M400,3598.0,8062
2710,416,2020-04-22 21:00:00,Preventivo,6503.96,19,Planta Oeste,13,3121,135.04,4.75,93553.0,2020-05,70945.0,Generador,Siemens,M400,1900.0,9643
2711,17,2020-04-22 22:00:00,Preventivo,6986.36,9,Planta Este,6,2624,121.09,3.4,85012.0,2020-04,67993.66666666667,Transformador,Schneider,M400,4310.0,8649
2712,216,2020-04-22 23:00:00,Correctivo,3554.15,11,Planta Oeste,12,2012,63.12,1.68,44111.0,2020-03,51290.0,Transformador,Schneider,Y200,2232.0,2417
2713,109,2020-04-23 00:00:00,Preventivo,8459.81,16,Planta Oeste,13,2833,125.19,3.41,765.0,2020-04,41541.5,Motor,Schneider,X100,2315.0,3170
2714,64,2020-04-23 01:00:00,Preventivo,7294.09,43,Planta Norte,9,3461,143.95,1.41,76526.0,2020-05,76526.0,Generador,Schneider,Y200,1018.0,7884
2715,460,2020-04-23 02:00:00,Correctivo,4040.23,42,Planta Sur,7,2925,61.41,0.29,22735.0,2020-05,36645.0,Motor,ABB,Z300,1743.0,6195
2716,37,2020-04-23 03:00:00,Preventivo,3740.62,7,Planta Oeste,13,2598,92.99,2.69,29186.0,2020-04,29186.0,Transformador,Schneider,Z300,1274.0,2379
2717,111,2020-04-23 04:00:00,Preventivo,5026.97,20,Planta Este,12,2622,74.09,1.23,90961.0,2020-04,90961.0,Generador,Siemens,Y200,1596.0,5657
2718,61,2020-04-23 05:00:00,Preventivo,4951.41,5,Planta Sur,7,2258,71.96,0.93,98868.0,2020-04,98868.0,Compresor,GE,M400,2537.0,1190
2719,473,2020-04-23 06:00:00,Correctivo,8603.36,2,Planta Sur,10,2525,141.37,1.81,51461.0,2020-04,51461.0,Generador,Siemens,Z300,1796.0,5181
2720,319,2020-04-23 07:00:00,Correctivo,9243.51,34,Planta Oeste,10,3082,70.9,4.84,19074.0,2020-05,25964.5,Compresor,ABB,M400,2824.0,4147
2721,163,2020-04-23 08:00:00,Correctivo,5797.78,30,Planta Norte,7,1862,91.57,4.58,65289.0,2020-03,77322.5,Generador,GE,M400,1337.0,2989
2722,48,2020-04-23 09:00:00,Preventivo,5059.23,21,Planta Oeste,13,2698,52.37,2.09,31809.0,2020-04,33629.0,Motor,ABB,Z300,2560.0,1100
2723,39,2020-04-23 10:00:00,Correctivo,14988.43,44,Planta Sur,7,2879,124.6,1.25,97958.0,2020-04,97958.0,Generador,GE,Z300,478.0,8144
2724,291,2020-04-23 11:00:00,Preventivo,9218.43,14,Planta Norte,12,2546,91.85,2.21,96661.0,2020-04,96661.0,Compresor,Schneider,X100,685.0,940
2725,395,2020-04-23 12:00:00,Preventivo,4356.01,26,Planta Este,10,1684,126.66,3.81,99636.0,2020-03,51690.0,Compresor,Siemens,X100,3778.0,7104
2726,382,2020-04-23 13:00:00,Correctivo,7119.63,18,Planta Oeste,8,2408,115.53,3.33,57084.0,2020-04,57084.0,Motor,Schneider,X100,1965.0,1235
2727,32,2020-04-23 14:00:00,Correctivo,4309.7,35,Planta Norte,6,2491,133.45,2.6,25888.0,2020-04,46643.5,Generador,Siemens,M400,3436.0,7039
2728,331,2020-04-23 15:00:00,Correctivo,4709.7,12,Planta Sur,12,2634,133.62,1.27,6189.0,2020-04,20459.33333333333,Motor,ABB,Z300,227.0,7274
2729,243,2020-04-23 16:00:00,Correctivo,2606.77,38,Planta Sur,6,2953,103.07,3.46,64445.0,2020-05,34809.0,Generador,GE,M400,1264.0,9542
2730,94,2020-04-23 17:00:00,Correctivo,4355.34,44,Planta Este,16,3120,109.73,4.13,20231.0,2020-05,65340.0,Transformador,ABB,Z300,2727.0,6994
2731,185,2020-04-23 18:00:00,Correctivo,1970.52,30,Planta Este,12,2717,77.41,3.61,25495.0,2020-04,49580.66666666666,Compresor,Schneider,Z300,215.0,3803
