ID_Equipo,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Frecuencia de mantenimiento correctivo,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Mes,Horas_Operativas_mean,Tipo_Equipo,Potencia_kW,Horas_Recomendadas_Revision,Año_O,Mes_O,Día_O,Horas_Desde_Preventivo
76,1,3250.27,47,11,95.21,1.31,49593.0,2,60974.0,0,3453.0,1807,2020,3,15,1807.0
388,0,8791.87,16,7,146.94,3.23,14006.0,2,44471.333333333336,0,3973.0,5667,2020,3,15,1806.0
14,1,2198.39,14,6,100.12,3.93,74147.0,2,74147.0,0,3897.0,9451,2020,3,16,9451.0
133,0,3325.43,40,6,97.4,2.86,82315.0,2,52737.5,1,347.0,8833,2020,3,16,9450.0
180,0,3934.23,33,14,63.01,3.26,35079.0,2,35079.0,3,3385.0,8754,2020,3,16,9449.0
48,1,5253.9,35,13,149.74,4.24,55002.0,2,34074.0,2,2560.0,1100,2020,3,16,1100.0
100,0,2192.48,18,15,88.71,0.58,69680.0,2,48054.6,0,7938.125,3160,2020,3,16,1099.0
170,0,3217.85,16,11,97.24,4.99,28598.0,2,28598.0,2,3776.0,1173,2020,3,16,1098.0
414,1,1364.75,25,7,134.89,2.07,24335.0,1,45120.5,2,1220.0,6441,2020,3,16,6441.0
147,1,2211.98,43,7,133.82,2.51,79812.0,3,79812.0,3,4868.0,9440,2020,3,16,9440.0
403,1,3479.6,6,8,133.96,2.12,10568.0,2,10568.0,2,2597.0,4993,2020,3,16,4993.0
383,0,192.12,2,12,89.38,2.6,69720.0,2,69720.0,1,1885.0,5439,2020,3,16,4992.0
291,1,8431.46,32,12,108.0,4.33,92310.0,2,47109.0,0,685.0,940,2020,3,16,940.0
35,1,8500.09,38,12,148.84,4.73,52221.0,2,55576.5,2,2005.0,7168,2020,3,16,7168.0
236,1,7566.13,2,15,81.01,4.04,6067.0,2,41520.0,3,100.0,7685,2020,3,16,7685.0
146,0,6770.36,18,12,120.62,1.25,47690.0,1,28551.0,1,1825.0,5485,2020,3,16,7684.0
372,1,2145.31,16,13,131.1,4.88,41172.0,2,51023.66666666666,0,4925.0,7358,2020,3,16,7358.0
94,1,2063.19,41,16,143.66,3.41,28032.0,3,28032.0,3,2727.0,6994,2020,3,16,6994.0
161,1,6716.41,35,13,67.42,2.86,51045.0,3,31756.5,2,1706.0,4455,2020,3,16,4455.0
398,0,7064.95,8,12,133.3,3.57,93698.0,2,93698.0,0,639.0,3911,2020,3,16,4454.0
343,0,7486.31,17,13,55.84,4.39,81196.0,2,81196.0,2,711.0,7136,2020,3,16,4453.0
8,1,651.71,28,10,142.14,4.81,58214.0,2,58214.0,2,3607.0,3554,2020,3,16,3554.0
226,0,5023.1,46,11,121.95,3.33,68259.0,2,32862.666666666664,0,605.0,3503,2020,3,16,3553.0
133,1,9250.7,42,6,97.4,2.86,82315.0,2,52737.5,1,347.0,8833,2020,3,16,8833.0
328,0,1246.2,10,8,71.81,3.35,20670.0,2,20670.0,1,1730.0,3169,2020,3,16,8832.0
21,1,2916.43,18,13,135.34,1.96,45131.0,2,45131.0,3,755.0,2921,2020,3,16,2921.0
84,0,2357.18,31,11,138.98,2.32,57143.0,2,48644.6,2,3637.0,1818,2020,3,17,2920.0
91,0,1362.56,17,15,121.49,4.36,43328.0,2,45985.5,3,1197.0,5917,2020,3,17,2919.0
181,1,9635.32,13,7,62.29,4.21,24273.0,1,24273.0,3,2769.0,8223,2020,3,17,8223.0
222,1,1323.93,12,13,106.37,3.53,33786.0,2,33786.0,2,4932.0,8281,2020,3,17,8281.0
247,1,2587.63,40,11,108.14,0.82,61811.0,2,60814.0,2,2601.0,8640,2020,3,17,8640.0
359,1,1846.69,30,11,137.32,1.12,874.0,2,46322.333333333336,1,1294.0,7995,2020,3,17,7995.0
391,1,3207.47,10,11,133.82,0.7,83107.0,2,47887.5,2,396.0,5295,2020,3,17,5295.0
110,1,5354.73,5,8,109.56,0.84,27621.0,3,27621.0,3,2838.0,5809,2020,3,17,5809.0
450,1,5702.73,43,12,104.35,3.76,64356.0,3,64356.0,0,1730.0,6823,2020,3,17,6823.0
417,0,5455.27,24,9,54.62,1.32,90984.0,1,67313.5,0,677.0,6202,2020,3,17,6822.0
379,0,305.79,45,15,104.32,2.33,15476.0,2,15476.0,1,3623.0,4932,2020,3,17,6821.0
1,0,5227.75,17,8,147.18,2.49,6872.0,2,51056.0,0,3429.0,7725,2020,3,17,6820.0
444,1,1008.52,34,6,147.75,4.05,66723.0,2,43285.0,0,7938.125,6451,2020,3,17,6451.0
152,0,1762.04,43,12,137.84,2.44,14324.0,2,36735.0,0,294.0,2236,2020,3,17,6450.0
408,1,2487.05,44,11,140.94,1.45,79722.0,2,79722.0,2,7938.125,9680,2020,3,17,9680.0
176,1,6406.57,38,14,86.87,2.21,70792.0,2,70792.0,2,425.0,9406,2020,3,17,9406.0
119,1,8868.49,36,8,53.25,2.77,66653.0,2,60559.333333333336,1,2780.0,4535,2020,3,17,4535.0
351,1,4901.03,6,12,59.89,1.59,18908.0,1,18908.0,1,4387.0,665,2020,3,17,665.0
66,0,622.33,36,3,63.89,2.1,99299.0,2,72927.5,3,462.0,7767,2020,3,17,664.0
150,0,9117.79,24,19,97.9,1.88,81021.0,2,81021.0,0,1769.0,5484,2020,3,17,663.0
307,1,1496.01,30,13,120.55,4.28,79060.0,1,86802.0,2,1584.0,4722,2020,3,17,4722.0
153,1,9752.53,32,12,125.79,4.39,7383.0,2,25527.33333333333,2,131.0,7942,2020,3,17,7942.0
38,0,1102.01,33,5,81.89,0.31,58984.0,2,47051.66666666666,2,7938.125,3190,2020,3,17,7941.0
277,1,9861.85,22,16,108.3,4.75,80872.0,2,44730.333333333336,3,1396.0,8560,2020,3,17,8560.0
283,1,1124.08,17,8,141.03,1.37,11710.0,2,11710.0,1,2647.0,7909,2020,3,18,7909.0
423,0,1903.75,27,10,94.27,4.76,17465.0,2,27558.0,1,307.0,7472,2020,3,18,7908.0
319,1,9702.23,41,10,58.37,1.19,75375.0,2,75375.0,0,2824.0,4147,2020,3,18,4147.0
59,1,5876.05,24,5,124.2,2.45,65225.0,2,55557.5,0,2725.0,7002,2020,3,18,7002.0
315,1,9620.18,26,9,72.32,0.73,84420.0,2,84420.0,2,954.0,5662,2020,3,18,5662.0
145,0,1856.53,7,11,121.37,4.25,10043.0,2,10043.0,2,7938.125,8722,2020,3,18,5661.0
62,1,2791.25,33,9,135.49,1.65,92395.0,2,51093.0,1,4615.0,695,2020,3,18,695.0
255,0,3352.61,14,10,85.56,0.68,27604.0,2,20208.0,3,4850.0,1762,2020,3,18,694.0
55,1,5352.03,36,9,93.55,3.06,9446.0,2,9446.0,3,1005.0,3476,2020,3,18,3476.0
403,1,7530.3,20,8,133.96,2.12,10568.0,2,10568.0,2,2597.0,4993,2020,3,18,4993.0
224,0,9850.83,10,12,91.9,4.63,6229.0,2,29995.75,0,3513.0,8895,2020,3,18,4992.0
129,1,9978.9,6,11,73.72,0.13,31036.0,2,31036.0,0,1789.0,7223,2020,3,18,7223.0
422,0,2444.27,43,7,111.63,1.54,98408.0,2,77127.5,2,1911.0,6148,2020,3,18,7222.0
249,1,5827.39,21,4,128.36,2.24,33248.0,3,38414.0,0,3991.0,9920,2020,3,18,9920.0
340,0,2392.35,45,11,66.76,1.55,55768.0,1,67624.0,0,3000.0,1986,2020,3,18,9919.0
247,0,4438.38,28,11,108.14,0.82,61811.0,2,60814.0,2,2601.0,8640,2020,3,18,9918.0
371,0,3783.79,23,9,149.8,1.36,35348.0,2,19355.5,2,187.0,9954,2020,3,18,9917.0
173,1,2195.35,41,9,76.82,0.59,49320.0,2,63449.333333333336,3,1711.0,9571,2020,3,18,9571.0
374,0,428.27,7,8,107.32,2.27,91092.0,2,41864.333333333336,0,358.0,7100,2020,3,18,9570.0
331,1,3623.41,35,12,56.55,3.9,97254.0,2,61966.333333333336,2,227.0,7274,2020,3,18,7274.0
121,0,4419.78,36,10,63.14,2.97,20709.0,2,24090.5,3,589.0,8199,2020,3,18,7273.0
130,0,6196.6,21,17,113.37,0.37,51514.0,2,51514.0,0,633.0,7585,2020,3,18,7272.0
201,1,7761.47,35,9,108.73,3.6,51232.0,3,52273.66666666666,2,4730.0,3538,2020,3,18,3538.0
414,0,757.53,24,7,93.19,3.08,82173.0,3,82173.0,2,1220.0,6441,2020,3,18,3537.0
234,1,1101.03,19,14,101.83,2.73,78198.0,3,69143.5,1,1526.0,6835,2020,3,19,6835.0
63,0,7412.89,31,13,76.88,1.14,40976.0,2,40976.0,1,3138.0,6390,2020,3,19,6834.0
96,0,8657.52,6,13,69.28,4.6,78932.0,2,78932.0,3,4004.0,1119,2020,3,19,6833.0
291,0,14988.43,44,12,108.0,4.33,92310.0,2,47109.0,0,685.0,940,2020,3,19,6832.0
92,1,4536.31,6,7,51.18,1.58,95300.0,2,95300.0,2,4579.0,8137,2020,3,19,8137.0
369,0,8477.6,28,14,100.45,4.52,67831.0,2,67831.0,0,1671.0,8525,2020,3,19,8136.0
172,0,3032.32,13,15,137.31,1.53,95582.0,2,95582.0,0,4929.0,5941,2020,3,19,8135.0
384,1,3274.14,27,12,135.11,2.09,4845.0,5,26937.5,1,1614.0,2364,2020,3,19,2364.0
263,1,1809.26,33,9,134.55,3.74,16241.0,2,34659.0,1,2565.0,9374,2020,3,19,9374.0
473,0,7234.68,1,10,133.18,0.21,11227.0,2,11227.0,1,1796.0,5181,2020,3,19,9373.0
335,1,8247.75,9,9,116.56,3.45,98025.0,3,98025.0,1,4762.0,7944,2020,3,19,7944.0
412,0,835.09,14,10,72.37,1.06,85970.0,2,89188.5,3,7938.125,1947,2020,3,19,7943.0
248,0,1889.08,4,10,142.34,3.85,90076.0,2,90076.0,2,517.0,2802,2020,3,19,7942.0
137,1,7456.24,23,11,85.28,4.99,58798.0,3,58798.0,1,4781.0,8772,2020,3,19,8772.0
60,0,8793.02,10,5,147.96,3.72,50984.0,2,64356.6,1,154.0,2131,2020,3,19,8771.0
60,0,9935.25,14,5,147.96,3.72,50984.0,2,64356.6,1,154.0,2131,2020,3,19,8770.0
244,1,8163.05,39,11,95.4,3.88,24297.0,2,24297.0,1,1206.0,1061,2020,3,19,1061.0
131,0,8538.53,21,10,62.05,2.57,75140.0,3,36261.5,2,3935.0,6293,2020,3,19,1060.0
44,1,4940.68,21,9,108.57,1.95,68908.0,2,68908.0,1,3083.0,7857,2020,3,19,7857.0
327,1,2631.43,4,9,113.62,2.51,5931.0,2,30064.0,2,3480.0,4455,2020,3,19,4455.0
231,0,435.58,6,9,77.73,4.02,10335.0,2,10335.0,2,4749.0,6273,2020,3,19,4454.0
361,0,6925.97,32,9,89.06,3.1,95034.0,2,95034.0,2,3028.0,8369,2020,3,19,4453.0
306,0,4813.63,39,8,115.04,1.06,80094.0,3,80094.0,1,1296.0,9789,2020,3,19,4452.0
292,1,5779.51,21,8,100.77,3.93,27436.0,2,36175.0,3,3230.0,8494,2020,3,19,8494.0
266,1,2170.18,35,11,125.69,4.8,48713.0,1,27957.5,1,2363.0,5881,2020,3,20,5881.0
396,1,7108.26,47,10,136.03,4.84,25000.0,2,37679.0,0,4845.0,1617,2020,3,20,1617.0
140,1,8089.06,7,7,141.96,0.66,30123.0,2,30123.0,0,1329.0,4014,2020,3,20,4014.0
180,0,4354.75,1,14,63.01,3.26,35079.0,2,35079.0,3,3385.0,8754,2020,3,20,4013.0
453,1,1475.32,7,9,93.0,0.65,77377.0,1,83188.5,1,4432.0,7987,2020,3,20,7987.0
45,1,3154.27,31,10,102.44,0.54,29177.0,2,50117.5,0,7938.125,7340,2020,3,20,7340.0
215,1,9637.8,47,10,132.65,2.74,45444.0,1,25547.5,2,-100.0,1243,2020,3,20,1243.0
45,0,2759.44,30,10,102.44,0.54,29177.0,2,50117.5,0,7938.125,7340,2020,3,20,1242.0
128,0,1243.86,20,7,125.04,2.12,59336.0,2,52570.66666666666,2,3461.0,7529,2020,3,20,1241.0
350,0,3072.85,43,12,58.69,2.79,23579.0,2,69812.33333333333,3,968.0,2098,2020,3,20,1240.0
349,1,7876.39,29,10,72.15,2.49,59378.0,2,59378.0,0,1328.0,7713,2020,3,20,7713.0
426,1,703.53,8,7,73.42,3.96,52630.0,2,55796.0,1,2294.0,5147,2020,3,20,5147.0
66,1,6870.39,29,3,63.89,2.1,99299.0,2,72927.5,3,462.0,7767,2020,3,20,7767.0
303,0,8094.23,30,9,138.2,3.08,28437.0,2,28437.0,0,3407.0,5079,2020,3,20,7766.0
467,0,8636.11,28,13,116.72,1.89,47901.0,2,66758.0,0,-100.0,5794,2020,3,20,7765.0
44,1,8486.21,46,9,108.57,1.95,68908.0,2,68908.0,1,3083.0,7857,2020,3,20,7857.0
39,0,1560.95,42,7,83.42,2.31,50837.0,2,50837.0,1,478.0,8144,2020,3,20,7856.0
34,0,4897.47,3,11,126.07,3.49,65031.0,1,73632.0,0,4056.0,6465,2020,3,20,7855.0
179,0,1320.7,32,10,106.29,0.91,97362.0,2,97362.0,1,4059.0,9887,2020,3,20,7854.0
426,0,801.55,25,7,73.42,3.96,52630.0,2,55796.0,1,2294.0,5147,2020,3,20,7853.0
441,0,7311.87,20,10,56.92,3.52,42485.0,2,42485.0,3,4796.0,9453,2020,3,20,7852.0
271,0,164.75,45,18,94.95,3.8,41526.0,2,49304.0,2,1102.0,9400,2020,3,20,7851.0
129,1,8516.42,2,11,73.72,0.13,31036.0,2,31036.0,0,1789.0,7223,2020,3,20,7223.0
365,1,2609.16,19,7,61.83,4.39,47036.0,3,70383.5,3,3039.0,1487,2020,3,20,1487.0
130,0,8965.28,40,17,113.37,0.37,51514.0,2,51514.0,0,633.0,7585,2020,3,21,1486.0
168,0,577.2,45,14,109.44,2.43,86248.0,2,58751.333333333336,2,766.0,5668,2020,3,21,1485.0
212,1,5708.12,22,4,123.41,1.68,35315.0,3,28232.5,3,1166.0,5328,2020,3,21,5328.0
136,1,9490.57,3,14,124.74,3.56,72278.0,3,72278.0,1,2512.0,2104,2020,3,21,2104.0
461,1,5866.04,26,9,106.01,2.47,73740.0,2,73740.0,1,1058.0,9116,2020,3,21,9116.0
145,0,263.0,8,11,121.37,4.25,10043.0,2,10043.0,2,7938.125,8722,2020,3,21,9115.0
139,0,9498.97,29,7,122.15,1.91,36684.0,2,36684.0,0,2683.0,2185,2020,3,21,9114.0
301,0,9564.37,45,13,128.18,4.43,42417.0,2,46023.0,1,1734.0,2151,2020,3,21,9113.0
337,0,5858.63,4,9,143.13,0.49,54709.0,2,54709.0,3,2109.0,8902,2020,3,21,9112.0
227,1,9278.32,27,5,103.75,2.77,39329.0,2,39329.0,0,940.0,8078,2020,3,21,8078.0
368,1,863.54,11,15,124.51,0.59,69084.0,2,69084.0,1,633.0,8203,2020,3,21,8203.0
216,0,7909.53,8,12,54.4,3.0,58469.0,2,51290.0,3,2232.0,2417,2020,3,21,8202.0
470,0,4770.48,19,10,94.74,4.2,65358.0,3,65358.0,2,2570.0,6128,2020,3,21,8201.0
421,1,5726.42,47,3,139.63,1.09,19615.0,2,24721.0,1,1255.0,5509,2020,3,21,5509.0
496,0,6655.84,39,8,96.55,3.97,40911.0,3,40911.0,3,544.0,3331,2020,3,21,5508.0
159,1,1728.05,41,10,64.72,4.52,55082.0,2,55082.0,0,521.0,7978,2020,3,21,7978.0
465,0,1194.5,7,7,72.41,1.8,25604.0,2,18061.5,2,7938.125,9518,2020,3,21,7977.0
251,1,7270.47,5,13,123.57,1.19,50094.0,2,50094.0,3,2713.0,3142,2020,3,21,3142.0
30,1,6660.39,23,10,125.69,3.14,95660.0,2,95660.0,1,248.0,865,2020,3,21,865.0
423,1,4644.82,25,10,94.27,4.76,17465.0,2,27558.0,1,307.0,7472,2020,3,21,7472.0
8,1,7909.34,7,10,142.14,4.81,58214.0,2,58214.0,2,3607.0,3554,2020,3,21,3554.0
143,0,6450.29,34,11,113.19,4.88,30345.0,2,47031.333333333336,2,3856.0,2642,2020,3,21,3553.0
216,1,3676.8,7,12,54.4,3.0,58469.0,2,51290.0,3,2232.0,2417,2020,3,21,2417.0
354,0,1406.12,36,15,125.01,4.94,97508.0,2,49042.75,1,4129.0,2344,2020,3,21,2416.0
249,1,6460.38,21,4,128.36,2.24,33248.0,3,38414.0,0,3991.0,9920,2020,3,22,9920.0
362,1,9160.6,30,8,118.82,1.86,44165.0,3,70825.5,3,4333.0,3246,2020,3,22,3246.0
214,0,3628.06,42,11,83.52,1.96,9283.0,2,9283.0,3,2729.0,2209,2020,3,22,3245.0
386,0,7058.65,37,11,50.51,1.0,40596.0,3,37382.0,1,4192.0,9303,2020,3,22,3244.0
337,1,7474.28,21,9,143.13,0.49,54709.0,2,54709.0,3,2109.0,8902,2020,3,22,8902.0
229,0,7926.27,19,7,119.68,3.94,97152.0,2,63926.333333333336,1,3905.0,4079,2020,3,22,8901.0
125,0,1381.27,28,14,145.78,2.51,22113.0,2,19569.0,3,2077.0,547,2020,3,22,8900.0
28,0,2231.46,39,15,94.04,1.94,85424.0,2,43245.66666666666,0,4722.0,9660,2020,3,22,8899.0
295,0,4434.38,30,8,53.49,1.8,5852.0,2,5852.0,2,1020.0,4170,2020,3,22,8898.0
73,0,5911.06,30,9,133.73,2.68,380.0,2,380.0,2,4456.0,8828,2020,3,22,8897.0
50,1,1358.25,40,9,97.33,4.45,24109.0,2,43314.0,3,2222.0,3864,2020,3,22,3864.0
307,0,6790.3,15,13,120.55,4.28,79060.0,1,86802.0,2,1584.0,4722,2020,3,22,3863.0
378,0,6937.48,37,11,95.66,0.22,69497.0,2,69497.0,0,4944.0,8389,2020,3,22,3862.0
454,0,9489.92,2,12,148.17,4.57,53019.0,2,71584.0,3,1961.0,2754,2020,3,22,3861.0
423,1,6430.0,13,10,94.27,4.76,17465.0,2,27558.0,1,307.0,7472,2020,3,22,7472.0
415,1,5114.7,17,11,56.47,2.29,47197.0,2,69681.0,2,2000.0,7703,2020,3,22,7703.0
260,1,243.54,10,7,137.67,2.33,40401.0,2,40401.0,1,453.0,1909,2020,3,22,1909.0
240,1,8520.09,29,13,94.52,2.77,84559.0,2,84559.0,0,194.0,1302,2020,3,22,1302.0
8,0,6905.65,46,10,142.14,4.81,58214.0,2,58214.0,2,3607.0,3554,2020,3,22,1301.0
144,1,5838.78,42,9,89.7,1.93,50462.0,2,64471.333333333336,0,1451.0,7303,2020,3,22,7303.0
256,0,4967.1,42,8,145.99,2.86,85021.0,1,78539.0,0,4368.0,3221,2020,3,22,7302.0
266,1,1996.39,39,11,125.69,4.8,48713.0,1,27957.5,1,2363.0,5881,2020,3,22,5881.0
490,0,8918.05,31,18,67.03,4.37,75928.0,2,75928.0,3,3247.0,6735,2020,3,22,5880.0
259,0,2686.34,30,10,201.495,0.84,28261.0,2,28261.0,3,2662.0,1005,2020,3,22,5879.0
277,0,8135.77,16,16,108.3,4.75,80872.0,2,44730.333333333336,3,1396.0,8560,2020,3,23,5878.0
279,0,3441.09,6,11,145.08,1.83,3280.0,2,32082.666666666668,0,2034.0,2128,2020,3,23,5877.0
312,0,9039.39,44,14,146.56,1.94,90245.0,3,76688.5,1,4856.0,4327,2020,3,23,5876.0
138,1,3907.43,43,6,67.69,2.37,50823.0,2,45595.5,0,1149.0,2920,2020,3,23,2920.0
194,1,3249.12,15,12,107.36,3.64,74052.0,2,62182.5,2,4898.0,7838,2020,3,23,7838.0
208,0,7293.04,3,11,64.32,1.01,15609.0,3,64309.66666666666,3,1795.0,6837,2020,3,23,7837.0
199,1,3691.85,24,11,77.85,2.09,23159.0,2,31440.0,2,742.0,4856,2020,3,23,4856.0
90,0,4396.31,26,14,127.49,1.59,6912.0,2,36785.5,3,907.0,5243,2020,3,23,4855.0
134,1,3046.71,5,4,110.32,4.46,81094.0,2,81094.0,3,1208.0,2107,2020,3,23,2107.0
398,0,7899.63,36,12,133.3,3.57,93698.0,2,93698.0,0,639.0,3911,2020,3,23,2106.0
50,1,7308.95,8,9,97.33,4.45,24109.0,2,43314.0,3,2222.0,3864,2020,3,23,3864.0
439,0,6248.01,31,8,142.17,2.5,56074.0,3,56074.0,2,4447.0,2041,2020,3,23,3863.0
336,0,7624.95,43,8,140.99,4.42,49985.0,2,22636.0,2,4978.0,7984,2020,3,23,3862.0
268,1,9182.24,23,10,71.36,2.29,22235.0,2,41812.5,2,1586.0,1606,2020,3,23,1606.0
171,1,8356.25,38,7,140.61,0.11,34846.0,3,52267.0,0,3935.0,1613,2020,3,23,1613.0
275,0,1815.37,11,9,73.07,4.04,44615.0,4,71060.5,1,4676.0,1846,2020,3,23,1612.0
323,1,6364.89,33,13,125.85,1.08,39518.0,2,25574.666666666668,3,2166.0,9505,2020,3,23,9505.0
421,1,4097.52,35,3,139.63,1.09,19615.0,2,24721.0,1,1255.0,5509,2020,3,23,5509.0
482,1,1034.97,36,13,82.86,2.26,85598.0,2,50910.5,3,855.0,3689,2020,3,23,3689.0
333,1,6662.62,43,12,83.07,3.25,95331.0,2,95331.0,0,3400.0,2557,2020,3,23,2557.0
235,1,3276.44,7,6,146.26,3.35,19533.0,2,19533.0,0,3744.0,1706,2020,3,23,1706.0
66,1,2999.0,42,3,137.78,0.75,46556.0,2,72927.5,3,462.0,7767,2020,3,23,7767.0
323,0,2635.03,18,13,125.85,1.08,39518.0,2,25574.666666666668,3,2166.0,9505,2020,3,23,7766.0
415,0,7772.61,16,11,56.47,2.29,47197.0,2,69681.0,2,2000.0,7703,2020,3,23,7765.0
295,1,3888.28,47,8,53.49,1.8,5852.0,2,5852.0,2,1020.0,4170,2020,3,24,4170.0
279,0,6352.97,38,11,145.08,1.83,3280.0,2,32082.666666666668,0,2034.0,2128,2020,3,24,4169.0
141,0,8181.45,25,13,144.49,3.24,68093.0,2,43539.66666666666,2,4459.0,8434,2020,3,24,4168.0
181,0,7803.47,18,7,138.92,3.05,12274.0,3,12274.0,3,2769.0,8223,2020,3,24,4167.0
478,0,402.34,42,7,88.55,1.77,51235.0,2,61138.0,2,1706.0,7017,2020,3,24,4166.0
430,0,5631.46,32,11,117.85,4.95,77364.0,2,84134.5,0,3902.0,9335,2020,3,24,4165.0
140,1,7176.09,30,7,141.96,0.66,30123.0,2,30123.0,0,1329.0,4014,2020,3,24,4014.0
374,1,5622.62,45,8,120.57,3.23,15952.0,2,41864.333333333336,0,358.0,7100,2020,3,24,7100.0
33,1,2292.61,29,12,56.03,3.88,66551.0,2,66551.0,1,4720.0,3143,2020,3,24,3143.0
441,1,3549.93,22,10,56.92,3.52,42485.0,2,42485.0,3,4796.0,9453,2020,3,24,9453.0
263,0,6983.73,12,9,134.55,3.74,16241.0,2,34659.0,1,2565.0,9374,2020,3,24,9452.0
130,0,9557.34,24,17,113.37,0.37,51514.0,2,51514.0,0,633.0,7585,2020,3,24,9451.0
429,1,4925.95,35,5,113.56,0.37,10214.0,2,10214.0,0,3119.0,1099,2020,3,24,1099.0
120,1,9161.87,37,12,104.86,3.26,43813.0,3,43679.333333333336,1,3458.0,8225,2020,3,24,8225.0
164,0,6484.97,18,8,82.84,4.62,14597.0,1,49500.0,3,3050.0,7955,2020,3,24,8224.0
40,0,3596.88,1,3,55.56,2.21,80832.0,2,80832.0,2,4811.0,9303,2020,3,24,8223.0
150,0,5134.3,39,19,97.9,1.88,81021.0,2,81021.0,0,1769.0,5484,2020,3,24,8222.0
431,1,1872.55,3,14,66.48,4.19,88809.0,2,88809.0,3,253.0,7764,2020,3,24,7764.0
298,1,5519.4,16,9,143.13,3.37,51854.0,2,51854.0,3,1881.0,4891,2020,3,24,4891.0
414,1,407.51,20,7,93.19,3.08,82173.0,3,82173.0,2,1220.0,6441,2020,3,24,6441.0
88,1,7027.45,24,7,88.26,0.46,63606.0,2,80389.5,3,1644.0,2727,2020,3,24,2727.0
53,0,129.48,1,13,134.13,1.14,63164.0,2,81105.5,1,3332.0,6373,2020,3,24,2726.0
236,0,9822.91,26,15,56.43,1.68,76973.0,2,41520.0,3,100.0,7685,2020,3,24,2725.0
120,0,4149.82,12,12,104.86,3.26,43813.0,3,43679.333333333336,1,3458.0,8225,2020,3,24,2724.0
36,1,8707.0,17,9,64.61,2.46,87945.0,2,87945.0,2,4351.0,3549,2020,3,25,3549.0
463,1,6118.15,2,6,111.47,2.3,72364.0,3,72748.75,0,329.0,3339,2020,3,25,3339.0
450,0,1518.71,31,12,104.35,3.76,64356.0,3,64356.0,0,1730.0,6823,2020,3,25,3338.0
460,1,9142.18,7,7,95.72,3.47,46908.0,3,46908.0,2,1743.0,6195,2020,3,25,6195.0
55,1,190.83,39,9,93.55,3.06,9446.0,2,9446.0,3,1005.0,3476,2020,3,25,3476.0
338,1,7533.29,4,14,104.98,3.23,56967.0,2,64220.0,1,2532.0,7947,2020,3,25,7947.0
161,1,7974.46,16,13,67.42,2.86,51045.0,3,31756.5,2,1706.0,4455,2020,3,25,4455.0
393,0,4076.85,45,13,139.17,1.07,23158.0,2,50107.0,0,2157.0,9328,2020,3,25,4454.0
374,0,3616.13,11,8,120.57,3.23,15952.0,2,41864.333333333336,0,358.0,7100,2020,3,25,4453.0
498,0,3129.01,8,10,52.29,2.84,96724.0,3,49323.333333333336,1,4231.0,9047,2020,3,25,4452.0
323,1,4320.56,25,13,125.85,1.08,39518.0,2,25574.666666666668,3,2166.0,9505,2020,3,25,9505.0
58,0,9188.83,24,9,62.83,1.26,92285.0,3,83749.0,0,3113.0,1439,2020,3,25,9504.0
456,1,3872.02,43,9,73.79,0.23,45307.0,2,30127.0,2,3925.0,5112,2020,3,25,5112.0
81,1,1256.0,44,7,57.85,4.49,35672.0,3,19853.666666666668,0,446.0,2659,2020,3,25,2659.0
418,1,2429.09,46,6,128.4,2.6,5778.0,4,17272.333333333332,0,2766.0,1383,2020,3,25,1383.0
396,0,6424.12,20,10,99.69,3.82,11982.0,2,37679.0,0,4845.0,1617,2020,3,25,1382.0
384,0,5976.3,3,12,135.11,2.09,4845.0,5,26937.5,1,1614.0,2364,2020,3,25,1381.0
205,1,928.32,29,8,129.98,4.45,58021.0,3,58021.0,1,4134.0,8924,2020,3,25,8924.0
359,0,6242.09,12,11,137.32,1.12,874.0,2,46322.333333333336,1,1294.0,7995,2020,3,25,8923.0
364,0,7006.57,2,14,128.28,0.15,59035.0,2,59035.0,1,4786.0,3780,2020,3,25,8922.0
132,0,1034.68,24,9,93.33,3.58,25810.0,2,61375.0,2,4940.0,2463,2020,3,25,8921.0
498,0,9476.94,45,10,52.29,2.84,96724.0,3,49323.333333333336,1,4231.0,9047,2020,3,25,8920.0
257,1,7722.69,35,7,73.77,3.71,18080.0,2,19380.0,3,695.0,8247,2020,3,25,8247.0
431,0,4089.45,13,14,66.48,4.19,88809.0,2,88809.0,3,253.0,7764,2020,3,25,8246.0
139,0,9032.54,21,7,87.74,4.75,6616.0,3,29088.33333333333,0,2683.0,2185,2020,3,26,8245.0
246,1,1938.57,47,12,118.47,3.01,7959.0,3,20631.5,1,2067.0,9164,2020,3,26,9164.0
427,1,9480.09,22,12,96.99,2.85,10900.0,2,10900.0,2,1549.0,8111,2020,3,26,8111.0
43,0,883.34,24,10,74.06,0.84,33025.0,2,51117.5,2,780.0,5264,2020,3,26,8110.0
361,0,8879.99,47,9,141.44,0.63,94571.0,3,94571.0,2,3028.0,8369,2020,3,26,8109.0
16,1,1600.72,19,11,90.36,4.51,26662.0,2,39253.0,1,1884.0,6904,2020,3,26,6904.0
410,0,6620.15,30,12,120.26,3.49,97599.0,4,61464.333333333336,0,4265.0,5663,2020,3,26,6903.0
192,0,8180.94,8,7,75.9,3.15,60444.0,3,21368.33333333333,2,4782.0,2449,2020,3,26,6902.0
447,1,2703.78,24,9,110.5,2.39,46972.0,2,45627.0,3,3504.0,7189,2020,3,26,7189.0
